N;586.4;5;77;N;9;19;Y;N
Y;102;13;44.1;Y;95;10;N;Y
Y;662.4;20;109.4;Y;87;22;N;N
Y;693.4;19;92.9;Y;58;9;Y;N
Y;374.5;9;20.1;N;13;15;N;N
N;635.4;14;34.2;Y;34;3;Y;N
N;995.9;10;72;Y;41;15;Y;N
N;707.9;14;84.3;N;76;12;Y;N
Y;906.3;9;98.7;N;49;4;N;Y
N;724.6;11;55;N;94;23;Y;N
N;584.4;12;62.9;Y;33;14;N;N
Y;113.3;15;60.7;N;38;17;N;N
Y;400.8;1;75.3;N;45;11;N;N
N;546.9;12;12.3;Y;55;9;N;Y
N;712.1;12;25.8;Y;27;5;Y;N
Y;125.1;11;47.6;N;57;2;Y;N
N;755.4;11;75.2;N;81;4;N;N
Y;607.3;20;47.5;Y;62;5;N;Y
N;843.8;4;58.7;Y;38;3;N;Y
N;195.5;1;88.8;N;49;14;Y;N
N;362.9;2;50.7;N;65;13;N;N
Y;368.8;7;83.5;Y;82;17;Y;N
Y;67.4;10;40.8;Y;65;22;Y;N
N;268.1;18;54.2;Y;50;16;N;N
Y;179.3;1;71.1;N;26;22;Y;N
N;131.8;8;95.8;N;79;13;N;N
Y;786.1;3;84.8;N;52;23;Y;Y
Y;282.6;19;73.6;Y;56;0;Y;Y
Y;40.7;20;36.6;N;43;2;Y;Y
Y;164.4;11;107.9;N;22;3;N;N
N;661.1;17;13.7;Y;70;16;N;Y
Y;930.4;1;94.6;Y;87;11;N;Y
N;231.3;15;18.6;N;86;5;Y;Y
N;82.1;16;12.5;Y;8;9;Y;Y
Y;803.5;3;63.1;N;32;0;Y;N
N;658.7;18;66.3;Y;84;10;N;N
N;300;12;23.7;Y;90;20;N;N
Y;477.5;16;16.9;Y;22;9;Y;N
Y;217.1;2;108.2;Y;22;21;Y;N
N;925.5;14;47.1;Y;18;1;N;Y
N;128.6;2;83.5;N;55;4;Y;N
N;800.6;9;14.2;N;9;16;Y;N
Y;490.8;16;15.5;Y;60;10;N;Y
N;705;3;38.5;N;37;7;Y;N
N;248.4;14;69;N;67;16;N;N
N;488.2;2;78.7;Y;84;13;Y;N
Y;740.7;12;20.4;Y;83;21;N;Y
N;241.9;12;43.1;Y;27;16;Y;N
Y;408.4;17;30.3;Y;42;19;N;N
N;344.3;2;87.1;N;55;17;Y;N
N;802.5;18;28.8;N;57;5;N;Y
Y;56.7;20;47.8;N;8;18;Y;N
N;392;9;61;Y;5;2;Y;N
N;169.6;4;64;Y;81;23;N;N
Y;674.2;4;44.5;N;12;17;Y;N
N;200.3;20;32.7;Y;47;7;N;N
N;84.6;4;88;Y;80;15;Y;N
N;641.3;12;52.7;Y;47;15;Y;N
Y;208.2;1;21.1;N;1;22;N;Y
Y;759;11;103.5;Y;100;7;Y;N
N;791.1;14;85.7;N;20;5;Y;N
Y;443.5;1;11.3;Y;72;15;Y;N
Y;53.7;13;38.8;N;85;19;Y;N
Y;609.4;14;50.6;Y;77;21;N;N
Y;803.3;6;15.9;Y;46;13;N;Y
Y;646.6;3;33.2;N;32;6;N;N
N;849.2;13;106.8;Y;42;4;N;N
Y;423.2;13;32;Y;37;10;N;Y
Y;217.1;11;92;Y;28;1;Y;Y
N;337.4;2;93;Y;19;23;N;N
N;664.9;19;90.4;Y;3;11;N;N
N;922.2;17;81.7;Y;98;6;Y;N
Y;999.8;14;68.9;Y;74;7;N;Y
N;498.9;13;17.3;Y;16;13;Y;Y
Y;695;16;62.7;Y;13;12;Y;N
N;383;14;42.8;N;84;5;N;N
N;308;12;57.3;N;60;12;N;N
Y;140.1;19;80.7;Y;1;11;Y;N
N;199.9;13;81.8;Y;14;18;N;N
Y;392.3;3;26.2;Y;86;19;N;Y
Y;54.5;15;63.4;N;72;6;N;N
Y;676.2;5;26.1;Y;79;10;Y;N
Y;699;8;93.2;N;54;19;N;Y
Y;851.1;16;93.7;N;59;4;N;Y
Y;725.5;10;53.4;Y;80;17;Y;N
Y;558.2;8;11;N;31;7;N;Y
N;412.8;12;56.1;Y;26;23;N;N
N;230.3;5;66.1;N;31;23;Y;N
Y;448.9;18;43;Y;36;21;N;N
N;152.7;15;78.1;N;95;7;N;N
Y;955.2;11;96.3;N;21;6;Y;N
N;74.9;7;56.9;Y;50;16;Y;N
Y;310.6;4;11.9;Y;97;0;N;Y
Y;872.3;5;51;N;70;3;Y;N
N;276.3;17;82.6;N;22;10;Y;N
N;759.6;6;30.1;Y;49;23;N;Y
N;922.5;5;43.6;Y;70;14;Y;N
N;554.8;19;55.2;N;43;20;Y;N
N;854.3;2;29.1;Y;4;16;N;Y
N;493.2;6;84.1;Y;33;17;Y;N
N;239.8;10;89.8;N;85;8;N;N
N;93.4;8;63.9;Y;45;12;N;N
N;138.1;13;22.4;N;78;0;N;N
Y;573.4;4;59.5;Y;1;13;N;Y
Y;628.4;17;59.8;N;95;9;N;Y
N;317;19;68.5;N;26;13;Y;N
Y;239.8;20;73.2;N;43;10;Y;N
Y;892.1;12;72.6;N;82;15;Y;N
Y;182.1;6;35.2;N;95;0;N;N
N;119.1;8;74.8;Y;62;19;Y;N
N;876.9;5;94.1;Y;76;22;Y;Y
Y;690;1;73.8;N;6;12;Y;N
N;290;3;109.7;Y;71;8;Y;N
N;838.7;15;23.6;N;83;11;Y;N
N;564.6;14;100.7;Y;41;23;Y;N
Y;561.6;13;30.6;N;90;14;Y;N
Y;454.3;3;53;N;72;9;Y;N
N;889.5;15;36.3;Y;24;15;Y;N
Y;58.5;16;39.5;N;22;5;N;N
Y;709.9;13;36.3;Y;59;10;Y;N
Y;357.1;8;101.2;Y;7;9;N;N
Y;640.1;13;86.2;Y;7;18;N;Y
N;46.8;10;39.5;Y;84;9;N;N
N;451.5;14;43;N;83;11;Y;N
N;178.1;14;70.4;Y;70;10;N;N
Y;543.9;11;93.8;N;44;17;N;N
Y;92.6;9;89.3;Y;59;13;Y;N
Y;971.5;16;19.9;N;46;6;Y;Y
N;161.9;1;97.2;N;82;1;N;N
N;518.8;10;48;Y;63;12;Y;N
N;826.4;1;39.1;Y;54;9;N;Y
N;328.1;4;36.9;Y;34;8;Y;N
Y;435.6;17;102.6;Y;69;12;N;N
N;577;10;51.6;Y;64;7;Y;N
N;388.5;19;28.2;Y;86;23;Y;N
N;707.7;14;72.5;N;56;1;Y;N
N;75.7;5;81.6;Y;56;23;N;N
Y;705.4;3;92.2;N;98;6;Y;N
Y;121.3;14;36.3;Y;43;14;Y;N
N;929.8;4;47.4;N;80;3;Y;N
Y;426.1;7;18.2;Y;90;23;N;Y
N;994.9;16;38.1;N;68;1;N;Y
Y;511.7;17;61.3;Y;70;4;Y;N
N;201.8;8;82.7;Y;2;15;Y;N
N;664.9;1;24.5;Y;88;12;Y;N
Y;20.6;20;59.1;N;60;14;N;N
Y;383.5;19;20.6;N;73;9;Y;Y
N;124;18;83;N;38;9;N;N
N;622.2;6;105.4;N;9;17;Y;N
Y;471.5;2;71.9;Y;97;14;N;Y
Y;339.8;3;78.9;N;63;14;Y;N
N;944.2;6;45.3;N;35;4;N;N
N;847.2;19;48.1;N;52;14;Y;N
Y;30.6;4;11.6;N;15;0;N;N
Y;455.5;16;99.9;Y;8;14;N;N
Y;63;18;91.4;N;19;19;Y;N
Y;925.8;5;36.8;N;77;1;Y;N
Y;504.7;4;26.9;N;68;4;N;N
Y;219.3;10;23.1;Y;21;20;N;N
N;788.3;6;27.2;N;57;21;Y;N
Y;47.9;6;92.2;N;52;5;Y;N
N;204.1;5;101.1;Y;58;11;Y;N
Y;726.5;3;66.2;Y;70;23;Y;N
N;340.3;12;25.1;N;47;1;Y;N
N;824.8;19;35.9;N;29;3;N;Y
N;572.8;7;98.2;Y;87;6;N;N
Y;121.2;14;52.3;Y;12;7;Y;N
Y;106.7;10;33;Y;39;15;Y;N
Y;356.4;15;80;Y;37;6;N;Y
N;68.1;5;33.1;N;35;23;Y;N
N;288.6;7;61.4;N;56;0;Y;N
Y;146.9;16;107;N;70;5;N;N
N;548.9;10;42;Y;6;20;N;N
Y;290.5;13;67.8;Y;65;9;Y;N
N;797.7;2;107.8;N;41;0;N;N
Y;947.7;8;70.2;N;37;17;Y;Y
Y;681.9;10;83.6;N;15;21;Y;N
Y;364;8;32.4;N;51;7;N;N
Y;93.2;7;42.3;Y;53;15;N;N
N;427.5;18;95.8;N;80;14;N;N
Y;226.1;17;76.2;Y;66;4;N;Y
Y;565.4;9;70.2;Y;33;12;Y;N
N;938.3;20;78.9;Y;57;3;Y;N
N;191.6;7;15.3;N;6;10;Y;N
Y;910.3;18;89.5;Y;76;12;N;Y
N;204.6;7;109.2;N;93;17;Y;N
Y;107;8;47;N;56;16;N;N
Y;36.8;6;52.1;N;24;10;N;N
N;39.1;4;106.9;N;3;5;N;N
Y;754.1;16;57.6;N;61;1;N;Y
Y;326.2;1;68.6;Y;75;14;N;Y
N;706.5;20;79.4;Y;16;16;N;N
Y;59.9;12;64.5;Y;96;2;Y;Y
Y;229.4;14;24.6;N;41;12;Y;N
N;468.4;4;60.1;N;76;15;Y;N
N;895.6;1;103.7;N;25;6;N;N
Y;381;9;15.7;N;62;11;Y;N
N;818.5;18;66.3;N;68;3;N;Y
N;994.1;15;59.4;N;87;21;N;Y
Y;505.2;16;73.3;N;71;18;N;N
N;438;5;21;N;65;6;N;N
Y;761.7;5;56.2;Y;85;17;N;Y
N;643.9;9;78.1;N;66;10;N;N
Y;147.5;19;11.3;Y;93;23;Y;N
N;12.2;11;62.5;Y;50;18;N;N
Y;481.9;8;81.5;N;44;14;N;N
Y;381.2;11;78.6;N;82;16;N;N
Y;900.7;3;73.9;N;17;22;N;Y
Y;797;15;83.1;N;91;10;N;Y
N;964.1;10;63.6;Y;40;19;Y;Y
Y;584.1;5;75.7;N;29;19;Y;N
Y;314.3;3;34;N;43;2;Y;N
Y;216.2;17;51.5;N;60;20;N;N
N;385.5;15;103.7;N;60;10;N;N
Y;488.6;15;64.3;N;57;9;N;Y
Y;663.3;19;89.2;N;65;0;N;Y
N;490.7;13;51.6;N;26;23;N;N
Y;995.4;3;54.2;Y;64;6;N;Y
N;880;8;70.9;Y;36;6;Y;N
N;453.3;10;95.2;Y;10;18;N;N
N;956.2;15;96.9;N;79;21;N;Y
N;244.7;17;13.7;Y;87;12;N;Y
Y;36.2;8;30.8;N;37;20;Y;N
N;175.9;3;24.2;Y;4;6;N;N
N;630.4;12;70.2;Y;75;10;Y;N
N;166.3;7;48.7;Y;69;5;N;N
Y;919.3;20;90.6;Y;43;12;N;Y
N;312.8;19;48;Y;65;4;Y;Y
N;30.8;16;88.2;N;8;9;Y;N
N;4.8;5;38.6;N;9;6;N;N
N;618.7;1;34.4;Y;86;4;N;N
Y;591.1;17;46.5;N;17;17;Y;N
Y;241.5;14;90.8;Y;12;13;N;Y
Y;96.2;3;46.9;N;42;6;Y;N
N;42.7;13;36.6;N;5;6;N;N
Y;488.4;1;40.8;N;31;5;N;N
N;231;5;56;N;76;15;N;N
Y;998;13;17.1;Y;44;6;N;Y
N;861.8;1;38.6;N;29;1;N;N
Y;987.1;19;51.8;N;94;4;Y;N
N;419.4;20;39.2;Y;99;16;Y;N
Y;869;18;93.2;Y;58;0;Y;N
N;700.1;19;50.9;Y;91;19;N;N
N;579.7;3;83.2;Y;97;9;N;N
N;495.8;10;37.8;Y;56;10;N;N
N;99.1;4;65.6;Y;51;0;Y;N
Y;578.5;18;80.3;N;61;17;N;Y
Y;523.7;10;29.9;Y;51;13;Y;N
Y;485.8;16;80.8;Y;100;11;Y;N
N;189.5;15;42;N;93;15;N;N
Y;606.7;19;81.6;Y;3;15;N;N
Y;346.2;19;11.3;N;33;2;Y;Y
Y;68.7;8;43.2;N;80;19;N;N
Y;882;20;43.3;Y;55;11;N;Y
Y;925.5;14;35;Y;65;11;N;Y
N;599;20;29.7;Y;46;20;N;N
Y;145.1;3;86;Y;94;16;Y;N
Y;539.6;18;24;Y;45;19;N;Y
Y;899.5;10;48.1;Y;86;6;Y;N
N;863.5;19;53.5;Y;12;14;N;Y
N;654.1;15;20;Y;56;13;Y;N
N;775.8;12;18.3;Y;56;17;Y;N
Y;559.2;13;82.7;N;30;7;N;N
Y;5.5;20;25.5;N;89;10;Y;N
N;640.8;4;96.1;N;96;14;N;N
Y;334.8;4;10.9;N;46;0;N;Y
Y;293.5;12;107.2;Y;49;17;Y;N
N;679.9;15;96.2;N;15;13;N;Y
Y;573.4;13;19.3;Y;82;23;N;Y
Y;221.3;2;32.8;N;45;16;Y;N
Y;792.1;6;73.3;N;65;17;N;Y
Y;86;5;82.1;N;67;2;Y;N
N;911.1;12;88.8;Y;68;21;N;Y
N;80.2;6;81.9;N;79;11;N;N
N;237.8;19;18.4;Y;79;4;Y;Y
Y;972.2;11;49.1;N;57;14;N;Y
Y;921.1;19;61.8;Y;63;12;N;Y
N;826.8;18;69;Y;25;18;Y;Y
N;748.9;20;92.3;Y;11;3;N;Y
N;890.5;7;20.7;Y;49;9;N;Y
N;746;18;43.8;Y;35;6;N;Y
Y;526.6;6;88.6;Y;92;17;N;N
N;71.9;5;109.7;Y;55;20;Y;N
Y;702.2;7;11.2;Y;96;4;N;Y
Y;721.3;11;102.7;N;27;9;Y;N
N;525;19;14.7;Y;22;13;N;Y
Y;523.2;8;26.6;N;64;19;N;N
N;331.9;1;84.4;N;11;10;Y;N
N;942.8;2;108.6;Y;5;21;Y;Y
Y;827.3;1;21.4;N;17;5;N;Y
N;182.2;13;43.1;N;65;8;N;N
Y;773;14;36.3;N;52;2;Y;N
Y;83.8;20;97.9;Y;36;7;Y;N
N;728.6;1;28.8;N;98;7;Y;N
N;333.1;15;29.9;Y;85;6;N;N
N;342.4;13;103.9;Y;44;13;N;N
Y;462.8;16;63.7;Y;79;8;Y;N
Y;693.7;11;74.2;N;81;1;N;N
Y;157.8;2;80.5;N;21;14;Y;N
Y;185.3;16;98.4;Y;19;2;Y;Y
N;360.6;14;69.3;N;11;2;N;Y
N;487;10;107.1;Y;76;18;N;N
N;677.9;6;88.3;N;16;1;N;N
N;30;8;63.3;Y;78;0;Y;N
Y;587.6;17;88.7;Y;71;2;N;Y
Y;552.1;8;10.7;N;25;12;N;Y
N;947.1;16;48.8;Y;75;6;Y;N
N;193.2;1;57.8;N;85;17;Y;N
N;301.6;9;70.5;Y;36;5;N;N
Y;642.3;4;47.6;N;46;20;Y;N
Y;494;16;86.2;N;98;11;N;Y
Y;834.4;19;65.2;N;87;9;N;Y
Y;74.9;12;27.8;N;19;4;Y;N
Y;699.6;2;30.1;Y;19;22;Y;N
Y;14;12;106;N;37;13;N;N
Y;461.1;8;26.1;Y;46;17;N;N
N;211.6;16;52.5;N;85;18;Y;N
Y;985.6;10;16.6;N;86;2;Y;N
Y;311.8;18;71.7;Y;86;2;Y;Y
N;683.5;14;96.8;N;15;16;Y;N
Y;315.3;7;55.1;N;5;22;N;N
N;460.4;12;32.1;N;78;3;Y;N
N;494;10;106.7;Y;85;21;N;N
N;219.4;18;32.5;Y;20;23;Y;N
Y;105.9;8;29.2;N;27;18;Y;N
N;413.4;20;13.9;N;75;12;Y;Y
Y;411.1;9;22;N;62;13;Y;N
N;149.3;6;95.5;N;84;10;Y;N
N;487.9;15;40.8;Y;70;14;N;N
N;342.3;12;82.9;N;76;5;Y;N
N;350.5;18;67.6;N;86;11;Y;N
Y;421;17;88.8;Y;63;21;N;N
Y;866.9;11;43.2;N;51;22;N;Y
N;83.6;12;38.8;Y;10;5;N;N
Y;978;19;109.8;N;56;0;N;Y
N;604.7;19;14.2;Y;15;22;Y;N
N;717.4;6;16.3;Y;28;22;Y;Y
N;192.5;2;81.2;Y;61;3;Y;N
Y;531.2;20;33.3;N;9;22;Y;N
N;897.6;8;55.6;N;88;7;N;N
N;400.1;9;31.2;Y;75;13;Y;N
Y;572.2;9;55.3;Y;23;0;Y;N
Y;260.9;20;68.1;N;55;1;N;Y
Y;379.3;16;87.3;N;40;9;N;Y
Y;229.4;13;40;Y;80;21;Y;N
N;354.3;10;22.9;N;76;11;Y;N
Y;124.2;8;41.8;Y;39;3;N;Y
N;516;19;107.4;Y;76;22;N;N
Y;790.7;15;89.9;N;66;18;N;Y
Y;28.7;9;58;N;94;1;N;N
Y;726.6;14;56.2;Y;24;4;Y;N
N;915.8;11;96.1;Y;18;22;N;Y
Y;507.7;18;63.1;N;36;9;Y;N
Y;823.2;8;67.6;N;68;22;N;Y
N;514.4;5;90;Y;99;16;Y;N
N;333.8;8;98.7;N;95;2;Y;N
N;459.7;16;41.3;N;51;13;N;N
Y;333.4;17;37.7;N;66;13;Y;N
Y;216.9;1;25.3;N;19;11;Y;N
N;926.4;11;34.3;Y;55;3;N;Y
Y;449.3;7;95;N;22;20;Y;N
N;402.9;15;103.9;N;6;1;N;N
Y;539.4;19;99.8;Y;58;14;N;N
Y;756.5;16;29;Y;13;12;N;Y
N;319.8;6;98.6;N;37;5;N;N
Y;252.8;9;47.1;N;65;10;N;N
N;104.7;6;84.1;N;2;8;Y;N
N;548.6;10;74.1;Y;12;14;N;N
N;521.9;10;69.1;N;4;19;N;N
Y;862;5;14.8;N;100;2;Y;N
Y;646.1;6;83.3;Y;52;23;Y;N
Y;693.2;10;109.3;Y;16;16;Y;N
N;932.2;6;31.6;Y;25;23;N;Y
Y;596.4;20;66.2;N;11;21;N;Y
Y;449.9;8;64.4;N;61;2;Y;N
Y;502;12;31.4;Y;27;17;N;N
Y;919.4;17;108.2;Y;97;16;Y;N
N;89.8;19;43.7;N;11;5;Y;N
Y;47.1;20;108.3;N;96;19;Y;N
N;712.8;16;27;N;24;19;Y;N
N;662.5;2;32.7;N;26;21;Y;N
N;372.6;17;68.1;Y;36;5;N;N
N;156.3;8;86.8;Y;20;15;Y;N
N;244.3;4;31.4;Y;29;8;Y;N
N;718.1;18;90.3;Y;84;11;N;N
N;252.9;9;59.8;N;70;14;Y;N
Y;876.2;2;64.6;Y;2;7;N;Y
N;200.7;2;11.7;N;1;6;N;N
Y;837.3;5;82;Y;75;5;Y;N
N;945.2;20;84.5;N;99;7;N;N
Y;127.4;19;26.3;N;56;2;Y;Y
N;127.3;1;74.7;N;50;9;Y;N
Y;33.5;18;14.2;N;33;5;N;Y
N;951.2;8;23.9;Y;93;20;Y;Y
Y;345.5;6;28.7;N;95;22;Y;N
Y;514.6;11;101;N;79;8;Y;N
N;899.8;4;13.3;Y;48;6;N;Y
Y;189.3;18;71.5;Y;3;10;Y;N
N;422.8;10;77.8;N;19;12;N;N
N;553.7;14;102.4;Y;48;10;N;N
Y;176.1;2;65.2;Y;8;19;Y;N
Y;374.5;18;53.6;N;97;17;Y;N
Y;901.3;10;30.4;Y;25;17;Y;Y
Y;140.9;6;106;Y;68;21;Y;N
N;566.7;11;79.7;Y;77;22;N;N
N;648.1;8;75;N;8;16;Y;N
N;414.4;18;21.8;N;42;10;N;Y
N;132.8;20;61.9;N;15;12;N;N
N;807.7;2;80.4;N;89;14;N;N
Y;458.2;19;89.7;N;16;17;Y;N
N;380;1;17.5;Y;88;6;Y;N
N;851;19;76.9;Y;72;1;N;Y
N;984.2;13;19;Y;68;9;Y;Y
N;688.7;13;96.6;N;48;23;N;Y
Y;942.6;13;90.3;Y;59;18;N;Y
N;837.2;9;72.6;N;97;15;Y;N
Y;97.9;10;14.8;Y;84;3;Y;Y
Y;40;14;60.9;N;13;22;N;N
N;165.2;6;22.2;Y;37;23;Y;Y
N;857.7;19;68.7;Y;8;17;Y;Y
Y;884.2;15;19.5;N;13;21;N;Y
Y;658.3;1;59;Y;48;9;N;Y
N;472.6;11;31.9;Y;23;1;N;Y
N;158.7;11;91.5;Y;8;15;N;N
N;880;18;106.5;Y;48;14;Y;N
N;16;2;50.2;Y;1;11;N;N
N;343;19;26.2;N;99;3;Y;Y
Y;970.9;2;106.9;Y;18;9;N;Y
Y;740.7;12;85.7;N;8;4;N;Y
Y;41;1;71.7;Y;36;23;Y;N
N;250.9;15;77.8;N;15;13;Y;N
N;264.7;7;78.9;N;47;13;Y;N
N;807.6;15;42.7;N;97;17;N;Y
N;497;2;60;Y;56;3;N;N
Y;859;7;26.6;N;93;7;N;N
N;754.7;15;52.8;Y;85;16;N;N
Y;925.7;16;103.7;Y;67;7;Y;N
Y;613.4;5;96.5;Y;62;9;Y;N
N;461;9;107.4;N;67;15;Y;N
Y;154.7;16;63.7;N;13;12;Y;N
Y;510.6;9;24.9;Y;23;8;N;Y
N;964.8;2;78.2;Y;30;8;Y;N
N;673.9;2;101.4;Y;41;1;N;N
N;682.8;8;69.5;N;51;2;Y;N
Y;866;5;107;N;39;5;N;N
Y;601.2;19;13.5;N;13;11;N;Y
Y;380.2;5;13.7;N;74;11;Y;N
Y;816;19;109.4;N;19;8;Y;N
N;751.4;18;34.9;Y;11;23;N;Y
Y;428;7;43.3;Y;73;10;Y;N
N;920.5;6;75.2;N;89;15;Y;N
N;295.2;1;87.3;N;32;15;Y;N
N;199.1;8;42.1;Y;25;11;Y;N
Y;835.5;12;86.3;N;29;2;N;Y
Y;535.6;7;69.3;Y;10;18;N;Y
Y;380.3;16;79.7;Y;11;1;N;Y
Y;581.6;17;100.3;N;55;13;Y;N
Y;579;12;10.3;Y;42;13;N;Y
Y;59.2;1;84.6;Y;19;14;N;N
Y;354.5;10;69.4;N;30;9;N;N
N;929.3;18;34.1;Y;88;19;Y;Y
N;908.8;1;27.8;N;15;14;Y;N
N;860.1;6;91.5;N;43;9;N;N
Y;280;5;103.7;N;79;20;N;N
Y;497.5;5;60.1;Y;70;2;Y;N
N;949.7;20;16.6;N;22;6;N;Y
N;34.8;17;44.4;Y;64;11;Y;Y
N;1.9;20;77.5;Y;55;9;N;N
N;584.3;15;52.2;Y;76;21;N;N
N;331.4;3;65.9;N;61;14;Y;N
Y;849.4;3;108.5;N;52;22;Y;N
Y;404.2;16;42;N;78;8;N;Y
N;597.2;18;30.3;Y;12;8;Y;N
Y;68;1;46.9;N;37;1;N;N
N;432.5;17;12.4;N;26;10;N;Y
N;913.7;6;37.6;N;34;23;Y;Y
Y;371.4;17;75.5;N;32;23;Y;N
Y;687.8;19;108.9;N;57;13;N;Y
N;717.3;18;24.6;Y;41;12;N;Y
N;255.4;14;52.3;Y;39;14;Y;N
N;736.2;10;69.4;N;91;9;Y;N
N;613.7;12;99.7;N;69;6;Y;N
Y;634;11;55.8;Y;92;22;Y;N
N;457.2;10;105.1;N;31;17;N;N
Y;333.4;10;58.7;Y;13;10;N;Y
N;792.6;6;11.6;N;6;10;Y;N
Y;552.6;20;86;N;57;8;Y;N
Y;105;16;54.5;N;87;13;N;Y
Y;683.9;6;44.5;Y;89;9;Y;N
Y;575.3;9;52.1;N;72;12;N;N
Y;974.4;18;16.4;Y;48;8;Y;N
Y;847.4;19;31.3;N;63;20;Y;N
Y;505.5;12;97.4;N;3;13;Y;N
N;846.9;3;40.2;N;41;11;Y;N
Y;475.2;12;46.5;Y;3;11;N;N
N;150.5;7;97.2;Y;58;19;Y;N
Y;279.9;10;96.4;Y;73;2;Y;Y
Y;405.9;17;26.2;N;89;11;N;Y
N;897.4;19;76.2;N;93;17;Y;Y
Y;302.9;3;28;N;10;5;Y;N
Y;70.7;1;94.1;N;30;2;N;N
N;594.7;18;38.5;Y;43;17;N;N
N;792.3;3;32.8;Y;56;6;N;Y
Y;670.7;19;22.3;Y;10;3;N;Y
Y;590.1;11;105.5;N;12;17;Y;N
Y;179.4;11;53.9;N;65;12;Y;N
Y;112.6;1;23.2;N;59;7;Y;N
Y;202.3;17;34.1;N;39;13;Y;N
N;516.7;10;23.4;Y;84;0;Y;N
Y;479.2;19;93.4;Y;52;16;Y;N
N;154.7;12;10.6;Y;81;5;N;Y
Y;183.1;12;31.6;N;42;7;N;N
Y;63;13;57.3;Y;91;10;N;N
Y;746.9;12;43.3;N;66;6;N;Y
N;751.2;10;17;Y;24;5;Y;Y
Y;240.5;9;80.4;Y;13;11;Y;N
N;792.2;6;98.2;N;27;2;Y;N
N;798.5;20;100.5;N;87;2;N;N
N;713;2;49.9;N;46;15;N;N
Y;599;8;51.7;N;12;15;N;N
N;686.1;20;108.2;Y;31;1;Y;N
Y;893;11;43.8;N;92;8;N;N
N;522.1;14;54.5;Y;26;5;N;N
N;584.7;13;55.8;N;8;22;Y;N
N;462.4;4;34.8;N;13;15;N;N
Y;862.5;12;29.5;N;59;11;Y;N
Y;273.7;20;90.6;Y;40;2;Y;Y
N;380.6;11;100.1;Y;44;16;Y;N
N;142;9;50.8;Y;98;15;Y;N
Y;491.8;18;12.1;Y;94;2;Y;Y
Y;868.6;14;35;N;82;7;Y;N
Y;31;11;72.6;N;30;22;N;N
Y;866.2;13;18.6;N;2;0;N;Y
Y;148.8;5;90.2;Y;88;19;Y;N
Y;455.8;11;108.3;N;88;8;N;N
N;696.9;5;50.4;Y;56;20;N;Y
N;964.6;14;79.9;Y;26;8;Y;N
Y;663.6;9;77.4;Y;89;3;N;N
Y;124.5;11;26.8;Y;2;6;Y;N
N;160.4;5;32.5;N;33;7;N;N
Y;271.8;5;70.1;N;78;9;Y;N
N;459.1;4;97.9;N;16;4;Y;N
N;846.9;7;79.9;Y;63;17;N;Y
N;579.9;14;98.4;N;63;2;Y;N
Y;695.5;17;58;N;26;20;N;Y
Y;930.5;16;107.5;N;76;23;N;Y
N;670.2;17;31.9;N;6;12;N;N
Y;495.1;6;91.5;N;27;1;Y;N
Y;33.2;3;10.1;Y;61;11;N;Y
Y;75.3;11;39.1;N;27;13;N;N
N;159.3;9;49.1;N;7;2;N;N
N;81.2;14;27.2;N;2;14;N;N
Y;40.1;13;80.7;N;5;5;N;N
Y;373.2;14;73.9;Y;50;19;Y;N
Y;88.9;18;52;Y;36;15;N;N
Y;654.7;18;26.4;Y;2;9;N;Y
Y;746.3;8;25.6;N;24;23;N;Y
Y;915.9;15;36.9;Y;59;4;Y;N
Y;386.3;1;92.1;Y;44;4;N;Y
N;427.7;20;73.5;N;44;10;Y;N
N;24.1;1;42.6;Y;82;7;N;N
N;787.1;11;17.9;N;22;1;N;Y
Y;323.3;6;54.2;Y;75;1;Y;N
N;512.8;8;99.9;N;38;3;N;N
Y;405.4;8;35.3;Y;9;11;Y;N
Y;692.2;3;17.2;N;22;14;N;Y
N;958.8;15;83.3;Y;96;11;Y;N
Y;178.3;17;92.4;N;8;1;Y;Y
N;149.4;12;103;Y;2;16;Y;N
Y;838.4;12;16.2;Y;29;1;Y;N
Y;831.3;6;36.6;N;62;16;Y;N
Y;352.7;18;26.3;N;24;10;Y;N
Y;559.3;6;55.1;N;44;20;N;N
N;64.5;3;73.6;N;10;22;N;N
Y;901.1;2;60.7;N;98;19;Y;N
Y;380;1;23.8;N;79;5;Y;N
N;550.6;13;51;Y;53;3;Y;N
Y;220.5;11;45.9;N;54;18;N;N
Y;742.6;5;93.7;Y;8;15;N;Y
N;24.1;7;37.2;N;71;9;N;N
N;467.5;10;64.1;Y;56;3;Y;N
N;798.3;16;33.5;Y;23;20;Y;Y
Y;987.1;16;92;Y;13;23;N;Y
Y;724.1;16;57.3;Y;24;10;N;Y
Y;151.1;2;71.7;N;81;7;N;N
N;810.3;18;51.1;Y;38;9;Y;N
Y;14.7;18;82.4;Y;9;19;N;N
Y;98.9;1;47;N;29;21;Y;N
N;256.4;17;69.8;N;87;3;N;Y
N;920.7;2;23.7;N;76;22;Y;N
N;897.1;6;39.5;Y;50;9;Y;N
N;702.5;17;98.7;N;7;16;N;N
Y;819.7;10;11.8;N;5;10;Y;N
N;824.3;6;107.5;N;100;22;Y;N
Y;589.6;19;87.2;N;64;14;Y;N
Y;28.1;5;18.7;Y;3;0;N;Y
N;75.9;5;74;Y;13;23;N;N
N;876.8;11;35.7;N;17;14;Y;N
Y;373.6;1;26.3;N;79;19;N;N
